gender;income_type;education;age_group;dob_years;family_status;children;education_id;family_status_id;debt;total_income;years_employed;purpose;total_income_group
F;business;bachelor's degree;young adult;25;civil partnership;0;0;1;0;19451,431;2,29864695;wedding ceremony;income less than 20000
F;retiree;secondary education;older adult;62;married;0;1;0;0;22755,088;7,717587349;purchase of a car;income between 20k to 39k
F;business;bachelor's degree;young adult;28;unmarried;0;0;4;0;36143,018;7,964410719;getting an education;income between 20k to 39k
M;employee;secondary education;adult;39;married;1;1;0;0;46516,478;1,516517082;housing transactions;income between 40k to 79k
F;business;secondary education;older adult;55;civil partnership;0;1;1;0;51646,576;32,39388458;housing transactions;income between 40k to 79k
M;employee;secondary education;adult;37;married;2;1;0;0;34666,851;18,99093154;real estate transactions;income between 20k to 39k
F;business;secondary education;older adult;54;unmarried;0;1;4;0;18447,311;3,590130204;getting an education;income less than 20000
F;business;secondary education;adult;35;civil partnership;1;1;1;0;41834,699;8,557666194;housing transactions;income between 40k to 79k
M;employee;secondary education;adult;32;unmarried;0;1;4;0;13425,176;3,069526162;housing transactions;income less than 20000
M;employee;secondary education;young adult;27;unmarried;0;1;4;0;21367,433;1,579629478;getting an education;income between 20k to 39k
F;civil servant;secondary education;older adult;59;married;0;1;0;0;24235,856;40,1427227;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;50;married;0;1;0;0;22740,069;7,854982984;getting an education;income between 20k to 39k
F;employee;secondary education;older adult;55;civil partnership;0;1;1;1;14917,053;4,19932534;wedding ceremony;income less than 20000
F;business;bachelor's degree;adult;35;unmarried;2;0;4;0;35474,59921;5,862673568;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;33;unmarried;0;0;4;0;12607,51;9,772343127;housing transactions;income less than 20000
F;employee;secondary education;older adult;52;married;0;1;0;1;40154,068;4,136030958;getting an education;income between 40k to 79k
F;employee;secondary education;adult;34;married;2;1;0;0;6832,725;11,10223057;getting an education;income less than 20000
M;business;secondary education;older adult;58;married;2;1;0;0;19313,903;27,98907702;purchase of a car;income less than 20000
F;employee;secondary education;adult;32;divorced;1;1;3;0;19904,207;4,473446611;purchase of a car;income less than 20000
F;employee;secondary education;adult;31;married;1;1;0;0;22483,81513;6,944397103;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;41;married;1;1;0;0;23958,978;18,55539983;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;32;civil partnership;0;1;1;0;25182,61;3,625764345;wedding ceremony;income between 20k to 39k
F;employee;bachelor's degree;adult;36;married;0;0;0;0;14197,702;10,3212297;real estate transactions;income less than 20000
M;business;secondary education;adult;37;divorced;1;1;3;0;21772,594;7,831248578;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;39;married;0;1;0;0;35441,731;6,737543273;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;38;married;0;0;0;0;33198,618;9,968086724;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;40;married;0;1;0;0;32181,083;4,145476973;getting an education;income between 20k to 39k
M;employee;secondary education;adult;31;married;2;1;0;0;17787,628;3,833866526;purchase of a car;income less than 20000
F;retiree;secondary education;elder;68;widow / widower;0;1;2;0;6649,353;5,84619066;housing transactions;income less than 20000
F;business;secondary education;adult;40;married;1;1;0;0;26387,04043;6,142550159;getting an education;income between 20k to 39k
M;employee;secondary education;young adult;28;unmarried;0;1;4;0;21340,362;3,158169382;getting an education;income between 20k to 39k
F;employee;secondary education;adult;46;married;0;1;0;0;22228,88;11,50040763;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;31;married;0;1;0;0;19701,628;3,647041722;getting an education;income less than 20000
F;employee;secondary education;adult;42;divorced;2;1;3;0;22960,592;2,433138508;getting an education;income between 20k to 39k
M;employee;bachelor's degree;older adult;59;married;0;0;0;0;36020,28626;8,309353369;real estate transactions;income between 20k to 39k
M;business;secondary education;older adult;55;married;0;1;0;0;15664,005;0,59485286;purchase of a car;income less than 20000
F;employee;secondary education;young adult;29;married;0;1;0;0;13866,369;7,739101367;housing transactions;income less than 20000
F;employee;secondary education;older adult;54;divorced;1;1;3;0;10964,854;0,866412728;purchase of a car;income less than 20000
F;employee;secondary education;older adult;53;married;0;1;0;0;10494,526;5,006095496;housing transactions;income less than 20000
F;employee;secondary education;adult;43;civil partnership;0;1;1;0;13028,397;1,104911916;wedding ceremony;income less than 20000
F;business;secondary education;older adult;52;married;0;1;0;0;20256,599;7,942350172;housing transactions;income between 20k to 39k
F;civil servant;secondary education;young adult;29;civil partnership;2;1;1;0;18160,75857;5,005773736;wedding ceremony;income less than 20000
F;employee;secondary education;adult;48;married;1;1;0;0;23528,832;11,3420808;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;39;married;2;1;0;0;20559,43;4,702440325;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;45;married;0;1;0;0;37699,295;12,32114015;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;60;married;0;1;0;0;12629,719;10,27668033;purchase of a car;income less than 20000
F;employee;secondary education;adult;36;married;1;1;0;0;20233,104;18,49790726;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;62;married;0;1;0;0;41445,447;7,717587349;housing transactions;income between 40k to 79k
F;business;bachelor's degree;older adult;64;married;0;0;0;0;68085,526;3,387944431;housing transactions;income between 40k to 79k
F;employee;secondary education;young adult;24;married;0;1;0;0;28327,509;6,765513368;purchase of a car;income between 20k to 39k
M;employee;secondary education;older adult;57;married;0;1;0;0;34495,931;9,514240853;purchase of a car;income between 20k to 39k
F;employee;bachelor's degree;young adult;23;civil partnership;0;0;1;0;21586,999;1,431467748;real estate transactions;income between 20k to 39k
M;employee;secondary education;young adult;26;unmarried;0;1;4;0;17579,647;3,383740226;getting an education;income less than 20000
F;employee;secondary education;adult;36;married;0;1;0;0;10714,503;6,268606026;real estate transactions;income less than 20000
M;employee;secondary education;adult;33;married;1;1;0;0;27722,759;10,52216665;real estate transactions;income between 20k to 39k
M;employee;secondary education;adult;36;unmarried;0;1;4;0;17511,674;1,910365132;getting an education;income less than 20000
F;retiree;secondary education;older adult;61;married;0;1;0;0;14702,331;9,650225528;housing transactions;income less than 20000
F;employee;bachelor's degree;adult;31;married;0;0;0;0;37996,529;4,711923659;getting an education;income between 20k to 39k
F;employee;secondary education;adult;38;married;0;1;0;0;14993,007;2,832449938;purchase of a car;income less than 20000
M;employee;secondary education;adult;36;unmarried;1;1;4;0;16946,508;3,745135924;housing transactions;income less than 20000
F;employee;secondary education;adult;34;married;0;1;0;0;10839,785;4,34049091;purchase of a car;income less than 20000
M;employee;secondary education;young adult;29;married;1;1;0;0;51154,867;2,114012081;getting an education;income between 40k to 79k
F;retiree;secondary education;older adult;53;married;0;1;0;1;21037,5562;9,413129869;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;64;married;0;1;0;0;21023,093;12,32128662;purchase of a car;income between 20k to 39k
M;employee;secondary education;young adult;27;married;1;1;0;0;25609,72542;3,159699816;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;56;married;0;1;0;0;13101,76;9,698242419;housing transactions;income less than 20000
M;employee;secondary education;adult;43;married;0;1;0;0;48919,816;8,443015732;purchase of a car;income between 40k to 79k
F;retiree;secondary education;adult;31;civil partnership;2;1;1;0;22687,04063;7,783203815;wedding ceremony;income between 20k to 39k
F;retiree;secondary education;older adult;62;widow / widower;0;1;2;0;20293,76;8,694860487;purchase of a car;income between 20k to 39k
M;retiree;some college;elder;65;civil partnership;0;2;1;0;19633,075;5,150668633;real estate transactions;income less than 20000
F;employee;secondary education;adult;40;civil partnership;0;1;1;0;18839,695;8,832888309;getting an education;income less than 20000
F;employee;secondary education;young adult;29;married;0;1;0;0;18132,374;2,363523316;housing transactions;income less than 20000
F;retiree;bachelor's degree;older adult;53;married;0;0;0;0;25647,717;8,400605784;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;older adult;61;married;0;0;0;0;31739,815;3,819892386;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;young adult;28;married;0;0;0;0;32378,498;5,405385586;purchase of a car;income between 20k to 39k
F;business;secondary education;young adult;27;married;1;1;0;0;23283,516;5,379406946;getting an education;income between 20k to 39k
F;employee;secondary education;older adult;58;married;0;1;0;0;14692,059;35,34183564;real estate transactions;income less than 20000
M;employee;secondary education;older adult;53;married;0;1;0;0;16608,236;0,824287999;housing transactions;income less than 20000
F;retiree;secondary education;elder;67;civil partnership;0;1;1;0;27144,736;3,314911486;getting an education;income between 20k to 39k
F;business;bachelor's degree;older adult;50;civil partnership;0;0;1;0;16565,486;5,551776815;wedding ceremony;income less than 20000
F;civil servant;secondary education;older adult;62;civil partnership;0;1;1;0;22964,934;1,468295991;getting an education;income between 20k to 39k
M;business;secondary education;young adult;27;unmarried;0;1;4;0;37416,055;4,915584089;real estate transactions;income between 20k to 39k
M;business;secondary education;adult;41;married;1;1;0;0;20197,859;21,15198425;getting an education;income between 20k to 39k
M;business;secondary education;young adult;28;married;1;1;0;0;11689,627;0,466183925;getting an education;income less than 20000
F;employee;secondary education;older adult;55;married;2;1;0;0;10037,939;3,983755392;housing transactions;income less than 20000
M;business;bachelor's degree;adult;35;married;1;0;0;0;43260,824;10,10213497;real estate transactions;income between 40k to 79k
M;employee;secondary education;adult;33;civil partnership;0;1;1;0;40893,059;3,681546479;getting an education;income between 40k to 79k
F;employee;secondary education;young adult;24;civil partnership;1;1;1;0;24134,766;3,99710386;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;46;married;0;1;0;0;21673,909;24,79596453;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;49;married;0;1;0;0;9737,635;28,64089059;real estate transactions;income less than 20000
F;business;bachelor's degree;adult;47;unmarried;0;0;4;0;50754,315;9,951219448;getting an education;income between 40k to 79k
F;civil servant;bachelor's degree;adult;44;married;2;0;0;0;21924,369;15,47548793;housing transactions;income between 20k to 39k
F;employee;secondary education;older adult;53;married;0;1;0;0;22696,368;0,594556346;housing transactions;income between 20k to 39k
F;business;bachelor's degree;adult;32;married;1;0;0;0;53558,434;1,228005295;housing transactions;income between 40k to 79k
F;employee;secondary education;young adult;27;unmarried;1;1;4;0;27517,138;5,887078013;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;adult;49;civil partnership;1;0;1;1;39303,29;4,682776794;real estate transactions;income between 20k to 39k
F;business;secondary education;young adult;28;unmarried;0;1;4;0;10452,295;0,386124014;getting an education;income less than 20000
F;employee;secondary education;adult;35;married;1;1;0;0;10812,457;1,364312412;real estate transactions;income less than 20000
F;employee;secondary education;older adult;50;unmarried;0;1;4;0;29442,349;22,4782412;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;older adult;59;civil partnership;0;0;1;0;35160,279;11,74905766;purchase of a car;income between 20k to 39k
F;civil servant;secondary education;adult;37;married;2;1;0;0;18985,653;12,17689517;real estate transactions;income less than 20000
M;employee;secondary education;adult;42;civil partnership;0;1;1;0;23300,634;6,686940507;housing transactions;income between 20k to 39k
F;business;secondary education;older adult;52;unmarried;0;1;4;0;16081,444;9,319492783;purchase of a car;income less than 20000
F;employee;secondary education;adult;37;married;2;1;0;0;22483,81513;6,944397103;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;40;married;0;0;0;0;19587,255;3,181444428;real estate transactions;income less than 20000
F;employee;secondary education;adult;39;married;1;1;0;0;23648,054;13,43377592;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;young adult;28;married;2;0;0;0;21830,538;6,120658238;getting an education;income between 20k to 39k
F;retiree;secondary education;older adult;59;civil partnership;0;1;1;0;19465,225;9,428397494;wedding ceremony;income less than 20000
F;business;secondary education;adult;36;civil partnership;2;1;1;0;38361,955;4,769765986;getting an education;income between 20k to 39k
F;employee;secondary education;adult;33;married;1;1;0;0;20537,924;9,795111345;getting an education;income between 20k to 39k
M;business;bachelor's degree;adult;37;married;2;0;0;0;49087,23537;5,115715537;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;44;civil partnership;0;1;1;1;27501,902;1,000858778;purchase of a car;income between 20k to 39k
F;civil servant;secondary education;adult;39;civil partnership;1;1;1;0;13770,126;20,76724093;purchase of a car;income less than 20000
M;employee;some college;adult;34;unmarried;0;2;4;1;28463,439;2,318985272;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;35;civil partnership;1;1;1;1;23517,015;1,122222072;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;47;married;1;1;0;1;13361,018;0,302889032;getting an education;income less than 20000
M;civil servant;secondary education;adult;30;married;2;1;0;0;77286,48;0,548571985;purchase of a car;income between 40k to 79k
F;employee;bachelor's degree;young adult;27;unmarried;1;0;4;0;10599,591;4,999853888;real estate transactions;income less than 20000
F;employee;bachelor's degree;young adult;26;married;1;0;0;0;25972,61874;3,414031291;housing transactions;income between 20k to 39k
M;employee;bachelor's degree;adult;49;married;1;0;0;0;44691,127;6,081275373;real estate transactions;income between 40k to 79k
F;civil servant;secondary education;adult;30;married;1;1;0;0;23053,21213;9,495894335;getting an education;income between 20k to 39k
M;civil servant;secondary education;young adult;24;unmarried;0;1;4;0;24174,355;3,669224331;purchase of a car;income between 20k to 39k
F;retiree;bachelor's degree;elder;69;civil partnership;0;0;1;0;21949,561;11,35212222;wedding ceremony;income between 20k to 39k
F;employee;secondary education;adult;42;unmarried;0;1;4;0;22108,859;8,9630453;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;54;civil partnership;0;1;1;0;28378,397;7,306060928;housing transactions;income between 20k to 39k
M;employee;secondary education;older adult;60;civil partnership;0;1;1;0;19137,474;4,712738315;wedding ceremony;income less than 20000
F;employee;secondary education;adult;30;unmarried;0;1;4;0;18373,04;0,565248066;getting an education;income less than 20000
F;business;bachelor's degree;adult;39;divorced;1;0;3;0;36885,339;2,648349714;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;41;unmarried;0;1;4;1;22483,81513;6,944397103;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;60;divorced;0;1;3;0;14926,979;7,584305115;purchase of a car;income less than 20000
F;business;secondary education;adult;44;married;1;1;0;0;36841,03;6,489633497;housing transactions;income between 20k to 39k
F;business;secondary education;older adult;50;divorced;0;1;3;0;17188,041;9,014697499;getting an education;income less than 20000
F;retiree;secondary education;older adult;62;married;0;1;0;0;49088,478;7,717587349;real estate transactions;income between 40k to 79k
F;employee;bachelor's degree;adult;41;married;1;0;0;0;77437,414;8,852534056;real estate transactions;income between 40k to 79k
F;retiree;secondary education;older adult;60;married;0;1;0;0;22406,086;10,27668033;getting an education;income between 20k to 39k
M;employee;bachelor's degree;adult;39;married;1;0;0;0;36172,893;11,08407634;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;38;civil partnership;2;1;1;0;38212,485;4,182976966;wedding ceremony;income between 20k to 39k
M;retiree;secondary education;older adult;57;married;1;1;0;0;8680,525;10,60012866;getting an education;income less than 20000
F;employee;secondary education;adult;43;civil partnership;1;1;1;1;22483,81513;6,944397103;getting an education;income between 20k to 39k
M;employee;secondary education;adult;47;married;0;1;0;0;11936,927;15,15705321;housing transactions;income less than 20000
M;employee;secondary education;older adult;51;divorced;0;1;3;0;17896,873;5,650255583;purchase of a car;income less than 20000
M;employee;secondary education;adult;37;civil partnership;1;1;1;0;10508,71;6,113142844;purchase of a car;income less than 20000
M;employee;secondary education;young adult;24;married;2;1;0;0;34699,962;1,960580082;getting an education;income between 20k to 39k
F;employee;secondary education;adult;42;civil partnership;1;1;1;0;22483,81513;6,944397103;wedding ceremony;income between 20k to 39k
F;employee;secondary education;adult;31;civil partnership;2;1;1;0;21345,313;3,586030508;purchase of a car;income between 20k to 39k
M;retiree;secondary education;adult;38;civil partnership;0;1;1;0;24670,03559;7,207462154;getting an education;income between 20k to 39k
F;business;bachelor's degree;adult;37;married;0;0;0;0;20637,632;1,660247922;housing transactions;income between 20k to 39k
M;employee;primary education;adult;39;civil partnership;0;3;1;0;19538,312;0,281761087;purchase of a car;income less than 20000
F;employee;bachelor's degree;adult;44;married;0;0;0;0;24555,297;25,1395661;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;63;married;0;1;0;0;26686,551;9,346933943;getting an education;income between 20k to 39k
M;employee;secondary education;young adult;28;married;1;1;0;0;69329,714;2,671207719;housing transactions;income between 40k to 79k
M;employee;bachelor's degree;older adult;61;married;1;0;0;0;19616,795;9,388877729;getting an education;income less than 20000
M;employee;secondary education;young adult;29;civil partnership;0;1;1;0;17796,623;2,227852608;wedding ceremony;income less than 20000
F;business;secondary education;adult;43;married;0;1;0;0;25666,766;8,998686779;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;31;married;3;1;0;0;62138,383;4,060678397;purchase of a car;income between 40k to 79k
F;retiree;secondary education;older adult;63;widow / widower;0;1;2;0;23005,013;12,46561522;real estate transactions;income between 20k to 39k
M;business;secondary education;older adult;56;married;0;1;0;0;50047,9;15,48590344;purchase of a car;income between 40k to 79k
F;business;bachelor's degree;older adult;53;civil partnership;0;0;1;1;69443,748;12,11000769;getting an education;income between 40k to 79k
M;business;secondary education;adult;37;divorced;1;1;3;0;33501,501;4,329155731;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;48;civil partnership;0;1;1;0;18349,807;2,432562137;wedding ceremony;income less than 20000
F;retiree;secondary education;older adult;56;civil partnership;0;1;1;0;6037,916;7,804440505;wedding ceremony;income less than 20000
F;employee;secondary education;adult;46;civil partnership;2;1;1;0;17158,597;17,34352893;getting an education;income less than 20000
F;business;secondary education;adult;44;married;0;1;0;0;10861,987;1,24641214;real estate transactions;income less than 20000
F;employee;secondary education;adult;32;civil partnership;0;1;1;1;12674,457;14,40566814;getting an education;income less than 20000
M;employee;secondary education;adult;33;married;1;1;0;0;21538,202;0,618369757;real estate transactions;income between 20k to 39k
M;retiree;secondary education;elder;66;married;0;1;0;0;20497,204;5,479698996;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;49;married;0;1;0;0;27723,062;6,949910667;getting an education;income between 20k to 39k
F;employee;some college;young adult;20;civil partnership;0;2;1;0;21228,041;2,585098216;purchase of a car;income between 20k to 39k
F;employee;secondary education;young adult;24;unmarried;0;1;4;0;16272,991;2,185183104;purchase of a car;income less than 20000
M;business;secondary education;adult;35;civil partnership;0;1;1;0;25121,203;3,289156;housing transactions;income between 20k to 39k
M;business;bachelor's degree;young adult;29;unmarried;0;0;4;0;28504,275;2,293004269;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;31;married;1;1;0;0;17623,554;7,129020201;purchase of a car;income less than 20000
F;business;bachelor's degree;young adult;29;married;2;0;0;1;44220,621;5,930330293;real estate transactions;income between 40k to 79k
M;business;bachelor's degree;adult;48;civil partnership;2;0;1;0;60362,829;0,751158944;wedding ceremony;income between 40k to 79k
M;retiree;secondary education;older adult;56;married;1;1;0;1;30357,77;9,698242419;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;49;widow / widower;0;1;2;0;29290,715;14,13870042;getting an education;income between 20k to 39k
F;civil servant;secondary education;young adult;23;married;1;1;0;0;10438,486;0,66760206;getting an education;income less than 20000
M;retiree;secondary education;older adult;59;married;1;1;0;0;13235,247;11,52497246;housing transactions;income less than 20000
F;employee;bachelor's degree;adult;33;unmarried;2;0;4;0;44133,204;3,165469378;getting an education;income between 40k to 79k
M;employee;secondary education;young adult;26;civil partnership;0;1;1;0;25005,824;0,713567749;real estate transactions;income between 20k to 39k
M;employee;bachelor's degree;older adult;50;divorced;0;0;3;0;57879,759;11,45707319;housing transactions;income between 40k to 79k
F;employee;secondary education;adult;30;married;2;1;0;0;11385,167;7,026975844;real estate transactions;income less than 20000
F;business;secondary education;older adult;50;married;0;1;0;0;23730,736;6,147577602;real estate transactions;income between 20k to 39k
F;retiree;secondary education;older adult;54;married;0;1;0;0;15978,889;9,083908849;purchase of a car;income less than 20000
F;retiree;secondary education;elder;69;unmarried;1;1;4;0;14544,65;11,94296672;housing transactions;income less than 20000
F;retiree;secondary education;older adult;57;married;0;1;0;0;23367,418;10,60012866;housing transactions;income between 20k to 39k
F;retiree;secondary education;older adult;52;civil partnership;0;1;1;0;8229,904;8,415200899;wedding ceremony;income less than 20000
F;employee;secondary education;adult;37;divorced;0;1;3;0;12966,612;0,324558213;housing transactions;income less than 20000
M;employee;secondary education;young adult;29;married;1;1;0;0;24400,888;2,150973088;real estate transactions;income between 20k to 39k
F;civil servant;secondary education;adult;30;married;2;1;0;0;23053,21213;9,495894335;purchase of a car;income between 20k to 39k
M;business;secondary education;older adult;57;divorced;0;1;3;0;29745,708;3,818875926;housing transactions;income between 20k to 39k
F;employee;bachelor's degree;young adult;29;married;1;0;0;0;107520,75;5,831816706;real estate transactions;income between 80k to 120k
F;business;bachelor's degree;adult;41;civil partnership;0;0;1;0;48875,472;8,776681541;wedding ceremony;income between 40k to 79k
M;employee;secondary education;older adult;57;married;0;1;0;0;39036,533;5,136779124;purchase of a car;income between 20k to 39k
M;business;secondary education;adult;48;married;0;1;0;0;27113,295;5,773475273;real estate transactions;income between 20k to 39k
F;employee;secondary education;adult;38;civil partnership;1;1;1;0;8980,323;1,609438876;real estate transactions;income less than 20000
F;employee;secondary education;adult;40;married;0;1;0;0;20612,221;3,095953336;purchase of a car;income between 20k to 39k
F;business;secondary education;adult;49;married;0;1;0;0;12096,596;3,007245309;housing transactions;income less than 20000
M;business;secondary education;adult;32;married;1;1;0;0;27696,2;3,618110046;real estate transactions;income between 20k to 39k
M;employee;secondary education;older adult;52;married;0;1;0;1;31000,709;2,663267775;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;39;married;1;1;0;1;32655,995;9,766596208;real estate transactions;income between 20k to 39k
F;business;secondary education;older adult;51;widow / widower;0;1;2;0;26603,38715;8,580796429;real estate transactions;income between 20k to 39k
M;employee;bachelor's degree;adult;40;unmarried;1;0;4;0;28001,839;5,618495585;housing transactions;income between 20k to 39k
F;business;bachelor's degree;adult;36;civil partnership;1;0;1;0;7304,674;13,72003824;getting an education;income less than 20000
M;business;secondary education;adult;37;civil partnership;2;1;1;0;23079,546;3,077954225;wedding ceremony;income between 20k to 39k
F;employee;secondary education;adult;32;married;1;1;0;0;16375,783;6,625003531;purchase of a car;income less than 20000
M;retiree;bachelor's degree;older adult;55;married;1;0;0;0;50414,172;7,742003389;real estate transactions;income between 40k to 79k
M;business;bachelor's degree;adult;32;unmarried;0;0;4;0;79424,626;10,06377004;getting an education;income between 40k to 79k
F;employee;bachelor's degree;young adult;25;civil partnership;0;0;1;0;24144,292;3,209027751;purchase of a car;income between 20k to 39k
F;employee;bachelor's degree;adult;36;married;1;0;0;0;33334,467;8,859328579;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;45;civil partnership;0;1;1;0;12299,084;27,83566593;wedding ceremony;income less than 20000
F;retiree;secondary education;older adult;60;unmarried;0;1;4;0;17173,564;8,848356224;housing transactions;income less than 20000
F;employee;secondary education;adult;38;unmarried;1;1;4;0;22483,81513;6,944397103;real estate transactions;income between 20k to 39k
M;employee;secondary education;older adult;58;married;0;1;0;0;15637,937;11,16877737;housing transactions;income less than 20000
F;retiree;some college;older adult;62;married;0;2;0;0;25469,265;6,662745027;purchase of a car;income between 20k to 39k
F;retiree;secondary education;older adult;58;married;0;1;0;0;37444,8;9,17115021;getting an education;income between 20k to 39k
M;employee;secondary education;older adult;50;married;0;1;0;0;17673,683;6,060940756;getting an education;income less than 20000
M;employee;secondary education;young adult;29;married;1;1;0;0;46739,873;11,25880739;purchase of a car;income between 40k to 79k
M;employee;secondary education;adult;46;civil partnership;0;1;1;0;73781,985;1,041513263;housing transactions;income between 40k to 79k
M;civil servant;bachelor's degree;adult;31;married;1;0;0;0;42728,89487;10,19837262;real estate transactions;income between 40k to 79k
M;employee;some college;adult;39;married;0;2;0;0;35669,6309;4,665080943;housing transactions;income between 20k to 39k
F;business;bachelor's degree;adult;48;married;0;0;0;0;43701,553;2,806570565;purchase of a car;income between 40k to 79k
M;business;secondary education;young adult;22;civil partnership;0;1;1;0;25327;2,782233272;housing transactions;income between 20k to 39k
F;employee;secondary education;adult;36;married;2;1;0;0;19894,955;7,566774829;real estate transactions;income less than 20000
M;business;secondary education;older adult;59;married;0;1;0;0;35062,036;15,33295672;purchase of a car;income between 20k to 39k
M;employee;secondary education;older adult;55;civil partnership;0;1;1;0;28661,949;9,583490509;wedding ceremony;income between 20k to 39k
M;employee;secondary education;adult;37;civil partnership;0;1;1;0;27635,885;2,940707394;housing transactions;income between 20k to 39k
M;employee;secondary education;older adult;62;married;0;1;0;0;32724,64;10,34707244;real estate transactions;income between 20k to 39k
F;employee;bachelor's degree;adult;37;married;3;0;0;0;21470,062;7,950074802;getting an education;income between 20k to 39k
M;employee;primary education;adult;35;unmarried;1;3;4;0;26066,5;1,966540495;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;30;civil partnership;1;1;1;1;15897,163;2,753082989;getting an education;income less than 20000
M;employee;secondary education;older adult;52;civil partnership;0;1;1;0;21250,356;6,157923364;wedding ceremony;income between 20k to 39k
F;civil servant;secondary education;adult;31;married;2;1;0;0;12998,195;11,17514404;housing transactions;income less than 20000
M;employee;some college;adult;40;married;2;2;0;0;80621,052;3,72488676;housing transactions;income between 80k to 120k
F;business;bachelor's degree;adult;35;married;0;0;0;0;70643,671;4,349715129;housing transactions;income between 40k to 79k
M;employee;secondary education;young adult;29;married;0;1;0;0;59794,834;9,864881553;getting an education;income between 40k to 79k
F;business;bachelor's degree;adult;35;civil partnership;0;0;1;0;164438,765;15,16931822;housing transactions;income more than 120k
F;employee;secondary education;older adult;54;married;0;1;0;0;23801,9593;9,798180175;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;49;unmarried;1;1;4;0;29388,461;5,401994653;housing transactions;income between 20k to 39k
M;business;secondary education;adult;34;married;1;1;0;0;22208,353;0,675468717;purchase of a car;income between 20k to 39k
M;business;secondary education;young adult;29;married;1;1;0;0;42253,983;5,929232368;real estate transactions;income between 40k to 79k
F;business;bachelor's degree;adult;41;unmarried;1;0;4;0;228469,514;8,693923382;purchase of a car;income more than 120k
M;business;bachelor's degree;young adult;21;unmarried;0;0;4;0;37101,6439;3,115049617;housing transactions;income between 20k to 39k
M;business;secondary education;young adult;23;married;2;1;0;0;29633,16286;3,153057631;purchase of a car;income between 20k to 39k
F;employee;secondary education;adult;43;unmarried;0;1;4;0;22483,81513;6,944397103;purchase of a car;income between 20k to 39k
M;retiree;bachelor's degree;older adult;63;unmarried;0;0;4;0;21059,944;30,91934861;getting an education;income between 20k to 39k
M;employee;secondary education;adult;49;married;0;1;0;1;40636,329;2,222227875;housing transactions;income between 40k to 79k
F;business;secondary education;adult;48;divorced;0;1;3;0;18706,948;22,70097246;getting an education;income less than 20000
F;retiree;secondary education;older adult;55;married;0;1;0;0;63335,856;10,07330483;getting an education;income between 40k to 79k
M;employee;secondary education;young adult;27;unmarried;0;1;4;0;23861,153;7,750110438;housing transactions;income between 20k to 39k
F;employee;secondary education;older adult;53;married;0;1;0;0;8486,503;13,01436017;real estate transactions;income less than 20000
F;employee;secondary education;adult;43;civil partnership;0;1;1;0;22346,069;23,99810838;getting an education;income between 20k to 39k
F;business;secondary education;older adult;54;married;0;1;0;0;6886,538;8,184617252;housing transactions;income less than 20000
F;employee;bachelor's degree;young adult;26;married;1;0;0;0;24995,982;5,937171987;purchase of a car;income between 20k to 39k
F;business;secondary education;adult;48;married;0;1;0;0;20665,57;5,287142839;housing transactions;income between 20k to 39k
M;employee;secondary education;adult;41;divorced;0;1;3;0;26479,667;2,161629989;housing transactions;income between 20k to 39k
M;business;bachelor's degree;adult;41;civil partnership;1;0;1;0;248184,463;0,914891825;wedding ceremony;income more than 120k
